'Name or Address' , 'Policy' , 'Data'
'frenchpaintbox.com' , 'BlockNxdomainDomain' , ''
'frequenci.com' , 'BlockNxdomainDomain' , ''
'fruit.qhigh.com' , 'BlockNxdomainDomain' , ''
'ftp.1j.www1.biz' , 'BlockNxdomainDomain' , ''
'ftp.1z.itsaol.com' , 'BlockNxdomainDomain' , ''
'ftp.ab.4pu.com' , 'BlockNxdomainDomain' , ''
'ftp.abc.wikaba.com' , 'BlockNxdomainDomain' , ''
'ftp.abdominal.faqserv.com' , 'BlockNxdomainDomain' , ''
'ftp.abend.ddns.info' , 'BlockNxdomainDomain' , ''
'ftp.adidasadd.sexidude.com' , 'BlockNxdomainDomain' , ''
'ftp.afc.https443.org' , 'BlockNxdomainDomain' , ''
'ftp.al.longmusic.com' , 'BlockNxdomainDomain' , ''
'ftp.aliyouer.trickip.net' , 'BlockNxdomainDomain' , ''
'ftp.amounart.jkub.com' , 'BlockNxdomainDomain' , ''
'ftp.androidmusicapp.onmypc.us' , 'BlockNxdomainDomain' , ''
'ftp.anx-own-334.mrbasic.com' , 'BlockNxdomainDomain' , ''
'ftp.appaffect.com' , 'BlockNxdomainDomain' , ''
'ftp.apple.ikwb.com' , 'BlockNxdomainDomain' , ''
'ftp.applejuice.itemdb.com' , 'BlockNxdomainDomain' , ''
'ftp.applesoft.qpoe.com' , 'BlockNxdomainDomain' , ''
'ftp.appleupdateurl.2waky.com' , 'BlockNxdomainDomain' , ''
'ftp.architectisusa.com' , 'BlockNxdomainDomain' , ''
'ftp.availability.rebatesrule.net' , 'BlockNxdomainDomain' , ''
'ftp.az.esmtp.biz' , 'BlockNxdomainDomain' , ''
'ftp.ba.my03.com' , 'BlockNxdomainDomain' , ''
'ftp.babymusicsitetr.mymom.info' , 'BlockNxdomainDomain' , ''
'ftp.balance.rebatesrule.net' , 'BlockNxdomainDomain' , ''
'ftp.bexm.cleansite.biz' , 'BlockNxdomainDomain' , ''
'ftp.bezu.itemdb.com' , 'BlockNxdomainDomain' , ''
'ftp.billing.organiccrap.com' , 'BlockNxdomainDomain' , ''
'ftp.cabbage.iownyour.biz' , 'BlockNxdomainDomain' , ''
'ftp.cauliflower.sixth.biz' , 'BlockNxdomainDomain' , ''
'ftp.cc.dynamicdns.co.uk' , 'BlockNxdomainDomain' , ''
'ftp.ccupdatedata.authorizeddns.net' , 'BlockNxdomainDomain' , ''
'ftp.chromebrowser.lflink.com' , 'BlockNxdomainDomain' , ''
'ftp.cia.ezua.com' , 'BlockNxdomainDomain' , ''
'ftp.cia.toh.info' , 'BlockNxdomainDomain' , ''
'ftp.citydailynews.otzo.com' , 'BlockNxdomainDomain' , ''
'ftp.cloudfileserverbs.dynamicdns.co.uk' , 'BlockNxdomainDomain' , ''
'ftp.cms.qhigh.com' , 'BlockNxdomainDomain' , ''
'ftp.contactus.myddns.com' , 'BlockNxdomainDomain' , ''
'ftp.contactus.onmypc.us' , 'BlockNxdomainDomain' , ''
'ftp.contract.4mydomain.com' , 'BlockNxdomainDomain' , ''
'ftp.contractus.zzux.com' , 'BlockNxdomainDomain' , ''
'ftp.corp-dnsonline.itsaol.com' , 'BlockNxdomainDomain' , ''
'ftp.courier.jetos.com' , 'BlockNxdomainDomain' , ''
'ftp.cress.mynetav.net' , 'BlockNxdomainDomain' , ''
'ftp.cs.lflink.com' , 'BlockNxdomainDomain' , ''
'ftp.csa.3-a.net' , 'BlockNxdomainDomain' , ''
'ftp.cvnx.zyns.com' , 'BlockNxdomainDomain' , ''
'ftp.dasoftactivemodule.toythieves.com' , 'BlockNxdomainDomain' , ''
'ftp.dasonews.youdontcare.com' , 'BlockNxdomainDomain' , ''
'ftp.descent.mypop3.net' , 'BlockNxdomainDomain' , ''
'ftp.devil.tokyo' , 'BlockNxdomainDomain' , ''
'ftp.devilcase.acmetoy.com' , 'BlockNxdomainDomain' , ''
'ftp.dhnbuche.cleansite.us' , 'BlockNxdomainDomain' , ''
'ftp.discuss.epac.to' , 'BlockNxdomainDomain' , ''
'ftp.dns-hinettw.25u.com' , 'BlockNxdomainDomain' , ''
'ftp.domainnow.yourtrap.com' , 'BlockNxdomainDomain' , ''
'ftp.doublebig.mysecondarydns.com' , 'BlockNxdomainDomain' , ''
'ftp.downloadlink.mypicture.info' , 'BlockNxdomainDomain' , ''
'ftp.ds.bigmoney.biz' , 'BlockNxdomainDomain' , ''
'ftp.dugput.instanthq.com' , 'BlockNxdomainDomain' , ''
'ftp.ea.rebatesrule.net' , 'BlockNxdomainDomain' , ''
'ftp.eddo.qpoe.com' , 'BlockNxdomainDomain' , ''
'ftp.efsegh.mynetav.org' , 'BlockNxdomainDomain' , ''
'ftp.eggagent.info' , 'BlockNxdomainDomain' , ''
'ftp.enthusiasm.ddns.me.uk' , 'BlockNxdomainDomain' , ''
'ftp.eric-averyanov.wha.la' , 'BlockNxdomainDomain' , ''
'ftp.esetprotectcenter.mrslove.com' , 'BlockNxdomainDomain' , ''
'ftp.eu.wha.la' , 'BlockNxdomainDomain' , ''
'ftp.eweek.2waky.com' , 'BlockNxdomainDomain' , ''
'ftp.express.lflinkup.com' , 'BlockNxdomainDomain' , ''
'ftp.fa.iownyour.org' , 'BlockNxdomainDomain' , ''
'ftp.facefile.fartit.com' , 'BlockNxdomainDomain' , ''
'ftp.feed.jungleheart.com' , 'BlockNxdomainDomain' , ''
'ftp.fertile.authorizeddns.net' , 'BlockNxdomainDomain' , ''
'ftp.filehosi.sexidude.com' , 'BlockNxdomainDomain' , ''
'ftp.files.serveusers.com' , 'BlockNxdomainDomain' , ''
'ftp.findme.epac.to' , 'BlockNxdomainDomain' , ''
'ftp.fjs.wikaba.com' , 'BlockNxdomainDomain' , ''
'ftp.flowerstreamjp.acmetoy.com' , 'BlockNxdomainDomain' , ''
'ftp.flynews.edns.biz' , 'BlockNxdomainDomain' , ''
'ftp.freegamecenter.onedumb.com' , 'BlockNxdomainDomain' , ''
'ftp.fruit.qhigh.com' , 'BlockNxdomainDomain' , ''
'ftp.fu.epac.to' , 'BlockNxdomainDomain' , ''
'ftp.fuckmm.dns-dns.com' , 'BlockNxdomainDomain' , ''
'ftp.fuckyoucef.toythieves.com' , 'BlockNxdomainDomain' , ''
'ftp.fuckyoufm.mrbasic.com' , 'BlockNxdomainDomain' , ''
'ftp.garlic.dyndns.pro' , 'BlockNxdomainDomain' , ''
'ftp.gh.dynamicdns.co.uk' , 'BlockNxdomainDomain' , ''
'ftp.gh.mysecondarydns.com' , 'BlockNxdomainDomain' , ''
'ftp.gifuonlineshopping.mynumber.org' , 'BlockNxdomainDomain' , ''
'ftp.globalnews.wikaba.com' , 'BlockNxdomainDomain' , ''
'ftp.gmarkxxinth.iownyour.org' , 'BlockNxdomainDomain' , ''
'ftp.gooesdataios.instanthq.com' , 'BlockNxdomainDomain' , ''
'ftp.greattrainstores.mefound.com' , 'BlockNxdomainDomain' , ''
'ftp.healthy.ddns.mobi' , 'BlockNxdomainDomain' , ''
'ftp.helpus.ddns.info' , 'BlockNxdomainDomain' , ''
'ftp.hinetonlinedns.dns05.com' , 'BlockNxdomainDomain' , ''
'ftp.home.trickip.org' , 'BlockNxdomainDomain' , ''
'ftp.image.1dumb.com' , 'BlockNxdomainDomain' , ''
'ftp.imap.dnset.com' , 'BlockNxdomainDomain' , ''
'ftp.imap.lflink.com' , 'BlockNxdomainDomain' , ''
'ftp.imap.onmypc.net' , 'BlockNxdomainDomain' , ''
'ftp.imap.ygto.com' , 'BlockNxdomainDomain' , ''
'ftp.imitate.faqserv.com' , 'BlockNxdomainDomain' , ''
'ftp.infomationdata.mylftv.com' , 'BlockNxdomainDomain' , ''
'ftp.intel.mrface.com' , 'BlockNxdomainDomain' , ''
'ftp.invoices.sexidude.com' , 'BlockNxdomainDomain' , ''
'ftp.iphone.vizvaz.com' , 'BlockNxdomainDomain' , ''
'ftp.ipv6.red' , 'BlockNxdomainDomain' , ''
'ftp.iw.mrslove.com' , 'BlockNxdomainDomain' , ''
'ftp.janpun.americanunfinished.com' , 'BlockNxdomainDomain' , ''
'ftp.japan.onmypc.org' , 'BlockNxdomainDomain' , ''
'ftp.japanenvnews.qpoe.com' , 'BlockNxdomainDomain' , ''
'ftp.japanfilmsite.ikwb.com' , 'BlockNxdomainDomain' , ''
'ftp.javantbugreport.onmypc.org' , 'BlockNxdomainDomain' , ''
'ftp.jeeftcit.qpoe.com' , 'BlockNxdomainDomain' , ''
'ftp.jj.mysecondarydns.com' , 'BlockNxdomainDomain' , ''
'ftp.jp.serveuser.com' , 'BlockNxdomainDomain' , ''
'ftp.jpn.longmusic.com' , 'BlockNxdomainDomain' , ''
'ftp.jpnappstore.ourhobby.com' , 'BlockNxdomainDomain' , ''
'ftp.jpnewslogs.sendsmtp.com' , 'BlockNxdomainDomain' , ''
'ftp.jpnsakurainfo.dumb1.com' , 'BlockNxdomainDomain' , ''
'ftp.jpnsmarkinfo.dynamicdns.org.uk' , 'BlockNxdomainDomain' , ''
'ftp.jpnxzshopdata.authorizeddns.org' , 'BlockNxdomainDomain' , ''
'ftp.jpstarmarket.serveusers.com' , 'BlockNxdomainDomain' , ''
'ftp.kddinetdownload.mypop3.org' , 'BlockNxdomainDomain' , ''
'ftp.kikimusic.sellclassics.com' , 'BlockNxdomainDomain' , ''
'ftp.kxsbwappupdate.dhcp.biz' , 'BlockNxdomainDomain' , ''
'ftp.kyrabavnapple.gr8name.biz' , 'BlockNxdomainDomain' , ''
'ftp.kztmusiclnk.dnsrd.com' , 'BlockNxdomainDomain' , ''
'ftp.leedong.longmusic.com' , 'BlockNxdomainDomain' , ''
'ftp.leeks.mefound.com' , 'BlockNxdomainDomain' , ''
'ftp.leeks.mrbonus.com' , 'BlockNxdomainDomain' , ''
'ftp.lengbiefu.epac.to' , 'BlockNxdomainDomain' , ''
'ftp.liberty.acmetoy.com' , 'BlockNxdomainDomain' , ''
'ftp.lie.jetos.com' , 'BlockNxdomainDomain' , ''
'ftp.livehouse.myz.info' , 'BlockNxdomainDomain' , ''
'ftp.lnvoices.isasecret.com' , 'BlockNxdomainDomain' , ''
'ftp.lollipop.got-game.org' , 'BlockNxdomainDomain' , ''
'ftp.loop2.my03.com' , 'BlockNxdomainDomain' , ''
'ftp.loved.tokyo' , 'BlockNxdomainDomain' , ''
'ftp.ls.sendsmtp.com' , 'BlockNxdomainDomain' , ''
'ftp.lullaby.gettrials.com' , 'BlockNxdomainDomain' , ''
'ftp.machine.ddns.ms' , 'BlockNxdomainDomain' , ''
'ftp.mail2.faqserv.com' , 'BlockNxdomainDomain' , ''
'ftp.mailowl.jkub.com' , 'BlockNxdomainDomain' , ''
'ftp.main.2waky.com' , 'BlockNxdomainDomain' , ''
'ftp.main3.ygto.com' , 'BlockNxdomainDomain' , ''
'ftp.manager.jetos.com' , 'BlockNxdomainDomain' , ''
'ftp.markabcinfo.dynamicdns.me.uk' , 'BlockNxdomainDomain' , ''
'ftp.markjpninfos.vizvaz.com' , 'BlockNxdomainDomain' , ''
'ftp.mfeuptproxy.proxydns.com' , 'BlockNxdomainDomain' , ''
'ftp.microhome.wikaba.com' , 'BlockNxdomainDomain' , ''
'ftp.microsoftdownload.zzux.com' , 'BlockNxdomainDomain' , ''
'ftp.microsoftempowering.sendsmtp.com' , 'BlockNxdomainDomain' , ''
'ftp.microsoftgame.mrface.com' , 'BlockNxdomainDomain' , ''
'ftp.microsoftgetstarted.sexidude.com' , 'BlockNxdomainDomain' , ''
'ftp.microsoftmirror.mrbasic.com' , 'BlockNxdomainDomain' , ''
'ftp.microsoftmusic.itemdb.com' , 'BlockNxdomainDomain' , ''
'ftp.microsoftproduct.mynetav.net' , 'BlockNxdomainDomain' , ''
'ftp.microsoftstore.jetos.com' , 'BlockNxdomainDomain' , ''
'ftp.microsoftstore.onmypc.net' , 'BlockNxdomainDomain' , ''
'ftp.microsoftstores.itemdb.com' , 'BlockNxdomainDomain' , ''
'ftp.microsoftupdata.dyndns.pro' , 'BlockNxdomainDomain' , ''
'ftp.microsoftupdates.vizvaz.com' , 'BlockNxdomainDomain' , ''
'ftp.microsoftupgrade.instanthq.com' , 'BlockNxdomainDomain' , ''
'ftp.micrsoftware.dsmtp.com' , 'BlockNxdomainDomain' , ''
'ftp.mircsoft.compress.to' , 'BlockNxdomainDomain' , ''
'ftp.mobile.2waky.com' , 'BlockNxdomainDomain' , ''
'ftp.moonnightthse.zyns.com' , 'BlockNxdomainDomain' , ''
'ftp.morville.wikaba.com' , 'BlockNxdomainDomain' , ''
'ftp.moscowstdsupdate.toythieves.com' , 'BlockNxdomainDomain' , ''
'ftp.motofreegolf.freewww.info' , 'BlockNxdomainDomain' , ''
'ftp.mrsloveaqx.mrslove.com' , 'BlockNxdomainDomain' , ''
'ftp.mseupdate.ourhobby.com' , 'BlockNxdomainDomain' , ''
'ftp.msserverupdatelog.organiccrap.com' , 'BlockNxdomainDomain' , ''
'ftp.mushroom.dns-stuff.com' , 'BlockNxdomainDomain' , ''
'ftp.music.acmetoy.com' , 'BlockNxdomainDomain' , ''
'ftp.music.cleansite.us' , 'BlockNxdomainDomain' , ''
'ftp.musicdbase.vizvaz.com' , 'BlockNxdomainDomain' , ''
'ftp.musicfile.authorizeddns.us' , 'BlockNxdomainDomain' , ''
'ftp.musiclinker.jkub.com' , 'BlockNxdomainDomain' , ''
'ftp.musicllos.esmtp.biz' , 'BlockNxdomainDomain' , ''
'ftp.musiconline.mrface.com' , 'BlockNxdomainDomain' , ''
'ftp.musicscupdate.isasecret.com' , 'BlockNxdomainDomain' , ''
'ftp.musicsecph.squirly.info' , 'BlockNxdomainDomain' , ''
'ftp.mymusicbox.lflinkup.org' , 'BlockNxdomainDomain' , ''
'ftp.mymusicbox.vizvaz.com' , 'BlockNxdomainDomain' , ''
'ftp.mymusicdomain.my03.com' , 'BlockNxdomainDomain' , ''
'ftp.myphotohomelks.dynssl.com' , 'BlockNxdomainDomain' , ''
'ftp.myphpwebsite.itsaol.com' , 'BlockNxdomainDomain' , ''
'ftp.myrestroomimage.isasecret.com' , 'BlockNxdomainDomain' , ''
'ftp.mysqlrdsupdate.youdontcare.com' , 'BlockNxdomainDomain' , ''
'ftp.mytwhomeinst.sendsmtp.com' , 'BlockNxdomainDomain' , ''
'ftp.myurinikoreaaps.ninth.biz' , 'BlockNxdomainDomain' , ''
'ftp.mywebmarketinfo.gettrials.com' , 'BlockNxdomainDomain' , ''
'ftp.na.onmypc.org' , 'BlockNxdomainDomain' , ''
'ftp.ne.ns01.biz' , 'BlockNxdomainDomain' , ''
'ftp.networkjpnzee.mynetav.org' , 'BlockNxdomainDomain' , ''
'ftp.newbie.red' , 'BlockNxdomainDomain' , ''
'ftp.newcityoforward.rebatesrule.net' , 'BlockNxdomainDomain' , ''
'ftp.newdata.ygto.com' , 'BlockNxdomainDomain' , ''
'ftp.newdnssec-info.4mydomain.com' , 'BlockNxdomainDomain' , ''
'ftp.newsdetails.lflink.com' , 'BlockNxdomainDomain' , ''
'ftp.newsfile.my03.com' , 'BlockNxdomainDomain' , ''
'ftp.newsfile.sexidude.com' , 'BlockNxdomainDomain' , ''
'ftp.newsfile.toythieves.com' , 'BlockNxdomainDomain' , ''
'ftp.newsfile.zyns.com' , 'BlockNxdomainDomain' , ''
'ftp.newspush.dnsrd.com' , 'BlockNxdomainDomain' , ''
'ftp.newsreport.justdied.com' , 'BlockNxdomainDomain' , ''
'ftp.newsroom.cleansite.info' , 'BlockNxdomainDomain' , ''
'ftp.nexus.1dumb.com' , 'BlockNxdomainDomain' , ''
'ftp.nezwq.ezua.com' , 'BlockNxdomainDomain' , ''
'ftp.nlddnsinfo.https443.org' , 'BlockNxdomainDomain' , ''
'ftp.nmrx.mrbonus.com' , 'BlockNxdomainDomain' , ''
'ftp.nn.dynssl.com' , 'BlockNxdomainDomain' , ''
'ftp.noodles.jkub.com' , 'BlockNxdomainDomain' , ''
'ftp.nor.ygto.com' , 'BlockNxdomainDomain' , ''
'ftp.nposnewsinfo.qhigh.com' , 'BlockNxdomainDomain' , ''
'ftp.nsa.mefound.com' , 'BlockNxdomainDomain' , ''
'ftp.nttdata.otzo.com' , 'BlockNxdomainDomain' , ''
'ftp.oa.2waky.com' , 'BlockNxdomainDomain' , ''
'ftp.oa.ourhobby.com' , 'BlockNxdomainDomain' , ''
'ftp.obedience.rebatesrule.net' , 'BlockNxdomainDomain' , ''
'ftp.officeproducts.authorizeddns.org' , 'BlockNxdomainDomain' , ''
'ftp.onion.jkub.com' , 'BlockNxdomainDomain' , ''
'ftp.onionshare.mrslove.com' , 'BlockNxdomainDomain' , ''
'ftp.onlinechatingplz.mynetav.org' , 'BlockNxdomainDomain' , ''
'ftp.onlinednsserver.sendsmtp.com' , 'BlockNxdomainDomain' , ''
'ftp.oranges.fartit.com' , 'BlockNxdomainDomain' , ''
'ftp.outlook.otzo.com' , 'BlockNxdomainDomain' , ''
'ftp.owlmedia.mefound.com' , 'BlockNxdomainDomain' , ''
'ftp.oyidan.otzo.com' , 'BlockNxdomainDomain' , ''
'ftp.oyster.jkub.com' , 'BlockNxdomainDomain' , ''
'ftp.packetsdsquery.dns05.com' , 'BlockNxdomainDomain' , ''
'ftp.parakaro.co.jp' , 'BlockNxdomainDomain' , ''
'ftp.patience.gr8domain.biz' , 'BlockNxdomainDomain' , ''
'ftp.peopleinfodata.3-a.net' , 'BlockNxdomainDomain' , ''
'ftp.pepper.sexxxy.biz' , 'BlockNxdomainDomain' , ''
'ftp.phptecinfohelp.itemdb.com' , 'BlockNxdomainDomain' , ''
'ftp.pickled.myddns.com' , 'BlockNxdomainDomain' , ''
'ftp.portal.qpoe.com' , 'BlockNxdomainDomain' , ''
'ftp.portal.serveusers.com' , 'BlockNxdomainDomain' , ''
'ftp.powder.mydad.info' , 'BlockNxdomainDomain' , ''
'ftp.promenade.lflinkup.net' , 'BlockNxdomainDomain' , ''
'ftp.pumpkin.toh.info' , 'BlockNxdomainDomain' , ''
'ftp.purchase.lflinkup.org' , 'BlockNxdomainDomain' , ''
'ftp.quality.ourhobby.com' , 'BlockNxdomainDomain' , ''
'ftp.rainbow.mypop3.org' , 'BlockNxdomainDomain' , ''
'ftp.rasmusicwebsite.toythieves.com' , 'BlockNxdomainDomain' , ''
'ftp.rather.rebatesrule.net' , 'BlockNxdomainDomain' , ''
'ftp.read.xxuz.com' , 'BlockNxdomainDomain' , ''
'ftp.recent1.toythieves.com' , 'BlockNxdomainDomain' , ''
'ftp.redflower.isasecret.com' , 'BlockNxdomainDomain' , ''
'ftp.referred.ddns.ms' , 'BlockNxdomainDomain' , ''
'ftp.replaceable.compress.to' , 'BlockNxdomainDomain' , ''
'ftp.rumarkbase.dnset.com' , 'BlockNxdomainDomain' , ''
'ftp.sa.americanunfinished.com' , 'BlockNxdomainDomain' , ''
'ftp.sauerkraut.sellclassics.com' , 'BlockNxdomainDomain' , ''
'ftp.scarlet-witch.com' , 'BlockNxdomainDomain' , ''
'ftp.secertnews.mrbasic.com' , 'BlockNxdomainDomain' , ''
'ftp.secserverupdate.toh.info' , 'BlockNxdomainDomain' , ''
'ftp.senseye.mrbonus.com' , 'BlockNxdomainDomain' , ''
'ftp.sha.ikwb.com' , 'BlockNxdomainDomain' , ''
'ftp.shallot.trickip.org' , 'BlockNxdomainDomain' , ''
'ftp.shilling.edns.biz' , 'BlockNxdomainDomain' , ''
'ftp.shipshape.moneyhome.biz' , 'BlockNxdomainDomain' , ''
'ftp.shoppingonlinefsr.organiccrap.com' , 'BlockNxdomainDomain' , ''
'ftp.showy.almostmy.com' , 'BlockNxdomainDomain' , ''
'ftp.slitb.ninth.biz' , 'BlockNxdomainDomain' , ''
'ftp.softgroup.acmetoy.com' , 'BlockNxdomainDomain' , ''
'ftp.sojourner.mypicture.info' , 'BlockNxdomainDomain' , ''
'ftp.sophisticated.qhigh.com' , 'BlockNxdomainDomain' , ''
'ftp.squash.lflinkup.net' , 'BlockNxdomainDomain' , ''
'ftp.sscreditbal.yourtrap.com' , 'BlockNxdomainDomain' , ''
'ftp.ssrsec.com' , 'BlockNxdomainDomain' , ''
'ftp.summertime.dynamicdns.me.uk' , 'BlockNxdomainDomain' , ''
'ftp.supportus.mefound.com' , 'BlockNxdomainDomain' , ''
'ftp.sweetheart.sexxxy.biz' , 'BlockNxdomainDomain' , ''
'ftp.taipei.yourtrap.com' , 'BlockNxdomainDomain' , ''
'ftp.taipeifoodsite.ocry.com' , 'BlockNxdomainDomain' , ''
'ftp.taipeifoodsites.dnset.com' , 'BlockNxdomainDomain' , ''
'ftp.tfa.longmusic.com' , 'BlockNxdomainDomain' , ''
'ftp.tg.onmypc.info' , 'BlockNxdomainDomain' , ''
'ftp.ticket.jetos.com' , 'BlockNxdomainDomain' , ''
'ftp.ticket.serveuser.com' , 'BlockNxdomainDomain' , ''
'ftp.tickets.compress.to' , 'BlockNxdomainDomain' , ''
'ftp.tisliveupdates.ftp1.biz' , 'BlockNxdomainDomain' , ''
'ftp.tisupdateinfo.faqserv.com' , 'BlockNxdomainDomain' , ''
'ftp.tokyohomeinfo.esmtp.biz' , 'BlockNxdomainDomain' , ''
'ftp.transfer.mrbasic.com' , 'BlockNxdomainDomain' , ''
'ftp.travelyokogawafz.fartit.com' , 'BlockNxdomainDomain' , ''
'ftp.twmusic.proxydns.com' , 'BlockNxdomainDomain' , ''
'ftp.twpeoplemusicsite.my03.com' , 'BlockNxdomainDomain' , ''
'ftp.twsslpopservupro.dynssl.com' , 'BlockNxdomainDomain' , ''
'ftp.twteacherinfo.organiccrap.com' , 'BlockNxdomainDomain' , ''
'ftp.twtravelinfomation.toythieves.com' , 'BlockNxdomainDomain' , ''
'ftp.twx.mynumber.org' , 'BlockNxdomainDomain' , ''
'ftp.u1.fartit.com' , 'BlockNxdomainDomain' , ''
'ftp.update.yourtrap.com' , 'BlockNxdomainDomain' , ''
'ftp.updatemirrors.fartit.com' , 'BlockNxdomainDomain' , ''
'ftp.updates.itsaol.com' , 'BlockNxdomainDomain' , ''
'ftp.usliveupdateonline.ygto.com' , 'BlockNxdomainDomain' , ''
'ftp.visualstudio.authorizeddns.net' , 'BlockNxdomainDomain' , ''
'ftp.water.dynamic-dns.net' , 'BlockNxdomainDomain' , ''
'ftp.wcxh.mynetav.net' , 'BlockNxdomainDomain' , ''
'ftp.weapon.faqserv.com' , 'BlockNxdomainDomain' , ''
'ftp.webdirectnews.dynamicdns.biz' , 'BlockNxdomainDomain' , ''
'ftp.webinfoseco.ygto.com' , 'BlockNxdomainDomain' , ''
'ftp.webmailentry.jetos.com' , 'BlockNxdomainDomain' , ''
'ftp.webshare.ygto.com' , 'BlockNxdomainDomain' , ''
'ftp.websqlnewsmanager.ninth.biz' , 'BlockNxdomainDomain' , ''
'ftp.well.mrbasic.com' , 'BlockNxdomainDomain' , ''
'ftp.whosekmnbanews.youdontcare.com' , 'BlockNxdomainDomain' , ''
'ftp.windonwsoft.cleansite.us' , 'BlockNxdomainDomain' , ''
'ftp.windowsstores.gettrials.com' , 'BlockNxdomainDomain' , ''
'ftp.windowsstores.organiccrap.com' , 'BlockNxdomainDomain' , ''
'ftp.windowsupdate.acmetoy.com' , 'BlockNxdomainDomain' , ''
'ftp.windowsupdate.authorizeddns.net' , 'BlockNxdomainDomain' , ''
'ftp.windowsupdate.authorizeddns.org' , 'BlockNxdomainDomain' , ''
'ftp.windowsupdate.dnset.com' , 'BlockNxdomainDomain' , ''
'ftp.windowsupdate.itsaol.com' , 'BlockNxdomainDomain' , ''
'ftp.windowsupdate.otzo.com' , 'BlockNxdomainDomain' , ''
'ftp.windowsupdate.x24hr.com' , 'BlockNxdomainDomain' , ''
'ftp.windowsupdates.dnset.com' , 'BlockNxdomainDomain' , ''
'ftp.winter.tokyo' , 'BlockNxdomainDomain' , ''
'ftp.www2.qpoe.com' , 'BlockNxdomainDomain' , ''
'ftp.www2.zyns.com' , 'BlockNxdomainDomain' , ''
'ftp.www2.zzux.com' , 'BlockNxdomainDomain' , ''
'ftp.xi.dyndns.pro' , 'BlockNxdomainDomain' , ''
'ftp.xi.sexxxy.biz' , 'BlockNxdomainDomain' , ''
'ftp.xostreaminfo.mrbonus.com' , 'BlockNxdomainDomain' , ''
'ftp.xt.dnset.com' , 'BlockNxdomainDomain' , ''
'ftp.yahooinfocollecter.cleansite.us' , 'BlockNxdomainDomain' , ''
'ftp.yellow.wikaba.com' , 'BlockNxdomainDomain' , ''
'ftp.yfrfyhf.youdontcare.com' , 'BlockNxdomainDomain' , ''
'ftp.yo.acmetoy.com' , 'BlockNxdomainDomain' , ''
'ftp.yokohamajpinstaz.mrbonus.com' , 'BlockNxdomainDomain' , ''
'ftp.youpi.vizvaz.com' , 'BlockNxdomainDomain' , ''
'ftp.za.myftp.info' , 'BlockNxdomainDomain' , ''
'ftp.zaigawebinfo.rebatesrule.net' , 'BlockNxdomainDomain' , ''
'ftp.zg.ns02.biz' , 'BlockNxdomainDomain' , ''
'ftp.zmusicboanru.dhcp.biz' , 'BlockNxdomainDomain' , ''
'fu.chromeenter.com' , 'BlockNxdomainDomain' , ''
'fu.epac.to' , 'BlockNxdomainDomain' , ''
'fuck.ikwb.com' , 'BlockNxdomainDomain' , ''
'fuckdd.8800.org' , 'BlockNxdomainDomain' , ''
'fuckmm.8800.org' , 'BlockNxdomainDomain' , ''
'fuckmm.dns-dns.com' , 'BlockNxdomainDomain' , ''
'fuckyoucef.toythieves.com' , 'BlockNxdomainDomain' , ''
'fuckyoufm.mrbasic.com' , 'BlockNxdomainDomain' , ''
'fullymanagedwebsites.com' , 'BlockNxdomainDomain' , ''
'fun88cn.com' , 'BlockNxdomainDomain' , ''
'fundseats.com' , 'BlockNxdomainDomain' , ''
'fw0l2mk1.sbs' , 'BlockNxdomainDomain' , ''
'fyipreview.net' , 'BlockNxdomainDomain' , ''
'gabzmus.com' , 'BlockNxdomainDomain' , ''
'gadget.newbie.red' , 'BlockNxdomainDomain' , ''
'garlic.dyndns.pro' , 'BlockNxdomainDomain' , ''
'gayzed.com' , 'BlockNxdomainDomain' , ''
'gcssea.org' , 'BlockNxdomainDomain' , ''
'gearfill.biz' , 'BlockNxdomainDomain' , ''
'geetkculture.net' , 'BlockNxdomainDomain' , ''
'genderconference.org' , 'BlockNxdomainDomain' , ''
'genericnetworkaddress.com' , 'BlockNxdomainDomain' , ''
'geoloc.top' , 'BlockNxdomainDomain' , ''
'georgia-travel.org' , 'BlockNxdomainDomain' , ''
'georgion.info' , 'BlockNxdomainDomain' , ''
'geotrusts.com' , 'BlockNxdomainDomain' , ''
'gestures.ch' , 'BlockNxdomainDomain' , ''
'get-location.com' , 'BlockNxdomainDomain' , ''
'get-location.net' , 'BlockNxdomainDomain' , ''
'getdailyvalue.com' , 'BlockNxdomainDomain' , ''
'getfond.info' , 'BlockNxdomainDomain' , ''
'gfsecurities.cc' , 'BlockNxdomainDomain' , ''
'gfsfence.com' , 'BlockNxdomainDomain' , ''
'ggvyfcyjg.ink' , 'BlockNxdomainDomain' , ''
'gh.dynamicdns.co.uk' , 'BlockNxdomainDomain' , ''
'gh.mysecondarydns.com' , 'BlockNxdomainDomain' , ''
'gistal.com' , 'BlockNxdomainDomain' , ''
'global.ncsoft.to' , 'BlockNxdomainDomain' , ''
'globalnews.wikaba.com' , 'BlockNxdomainDomain' , ''
'globalnewsweekly.com' , 'BlockNxdomainDomain' , ''
'globaltech-cdn.com' , 'BlockNxdomainDomain' , ''
'globaltechengineers.org' , 'BlockNxdomainDomain' , ''
'gmail-cdn3.com' , 'BlockNxdomainDomain' , ''
'gmail.sa.com' , 'BlockNxdomainDomain' , ''
'gmarkxxinth.iownyour.org' , 'BlockNxdomainDomain' , ''
'godaddydns.com' , 'BlockNxdomainDomain' , ''
